creative_id,campaign_id,advertiser_id,advertiser_name,app_name,vertical,format,language,theme,hook_type,cta_text,headline,subhead,dominant_color,emotional_tone,objective,primary_theme,target_age_segment,target_os,creative_launch_date,asset_file,creative_status,best_score,winner_segment,action_hint,global_rank,global_pct,campaign_rank,campaign_pct,vertical_rank,vertical_pct,format_rank,format_pct,vertical_format_rank,vertical_format_pct,perf_score,overall_roas,overall_ipm,overall_ctr,overall_cvr,lifecycle_spend_usd,lifecycle_impressions,lifecycle_revenue_usd,fatigue_day,has_fatigue,ctr_decay_pct,cvr_decay_pct,evidence_ok,low_evidence,perf_score_pct,overall_roas_pct,overall_ipm_pct,overall_cvr_pct,overall_ctr_pct,overall_roas_vs_campaign_median,overall_ipm_vs_vertical_median,perf_score_vs_vertical_format_median
500298,20049,1013,BoltCart,BoltCart Market,ecommerce,native,ja,ugc,discover,Book now,New collection drop,Shop bestsellers now,beige,playful,purchase,discount,45-54,iOS,2026-01-15,assets/creative_500298.png,stable,0.5913525498891352,not_top,Review,338.0,0.6263858093126385,1.0,1.0,9.0,0.9407407407407408,85.0,0.6692913385826772,3.0,0.9607843137254902,0.5737654320987654,2.3625016779590364,0.4229395849675464,0.0058679238069982,0.0720765297707405,28308.2,4132978,66878.17,,0,-0.8120783260237999,-0.0913457250544215,True,False,0.6829268292682927,0.541019955654102,0.573170731707317,0.3203991130820399,0.7250554323725056,0.5798845118303435,0.11884652421562947,0.16759259259259257
500295,20049,1013,BoltCart,BoltCart Market,ecommerce,interstitial,ja,food-closeup,new collection,Book now,New collection drop,Only this weekend,orange,premium,purchase,discount,45-54,iOS,2026-01-20,assets/creative_500295.png,stable,0.4656319290465632,not_top,Review,515.0,0.43015521064301554,2.0,0.8,33.0,0.762962962962963,172.0,0.397887323943662,11.0,0.6875,0.5015432098765432,1.7761958845214507,0.3953524292565307,0.0061986149887426,0.0637807687643991,22777.91,2660917,40458.03,,0,-0.8365990894406281,-0.0152750798670756,True,False,0.5421286031042128,0.32261640798226165,0.5210643015521065,0.24722838137472283,0.7838137472283814,-0.006421281607242202,0.09125936850461375,-0.00030864197530866555
500294,20049,1013,BoltCart,BoltCart Market,ecommerce,native,en,testimonial,new collection,Try for free,New collection drop,Free shipping over $25,blue,calm,purchase,discount,45-54,iOS,2026-01-17,assets/creative_500294.png,stable,0.3814855875831486,not_top,Review,632.0,0.3004434589800443,3.0,0.6,54.0,0.6074074074074074,179.0,0.2992125984251969,24.0,0.5490196078431373,0.4049382716049383,1.94744856674512,0.3422998378679486,0.0051079584983111,0.0670130420952179,25420.81,3692669,49505.72,,0,-0.8272135016232316,-0.1847245989304813,True,False,0.3625277161862528,0.4035476718403548,0.3968957871396896,0.28824833702882485,0.5476718403547672,0.1648314006164271,0.038206777116031654,-0.0012345679012345512
500304,20050,1014,VaultRun,VaultRun Cash,fintech,rewarded_video,pt,competitive,security,Shop now,Save with confidence,Built for peace of mind,white,adventurous,signup,minimalist,35-44,Android,2026-02-01,assets/creative_500304.png,stable,0.8146341463414635,strong_candidate,Keep,39.0,0.9578713968957872,1.0,1.0,9.0,0.9432624113475178,26.0,0.84375,4.0,0.625,0.6811728395061728,6.434442012018808,0.5514735076398521,0.0051439827778164,0.1072074949430426,29956.38,3652034,192752.59,,0,-0.7472264754836724,0.014228374974899,True,False,0.8719512195121951,0.835920177383592,0.7494456762749445,0.7915742793791575,0.5565410199556541,0.33358441395811234,0.16873264058152265,-0.040740740740740744
500300,20050,1014,VaultRun,VaultRun Cash,fintech,native,pt,feature-focus,cashback,Order now,Earn cashback daily,Built for peace of mind,white,trustworthy,signup,minimalist,35-44,Android,2026-01-29,assets/creative_500300.png,stable,0.6172394678492239,not_top,Review,302.0,0.6662971175166297,2.0,0.8333333333333334,49.0,0.6595744680851063,72.0,0.7204724409448819,27.0,0.49019607843137253,0.5021604938271605,6.966146869234955,0.3881782035588955,0.0039068460035346,0.0993584603047313,34138.94,6383666,237816.87,,0,-0.7488149636713405,-0.1134364573855019,True,False,0.5454545454545454,0.8725055432372506,0.5011086474501109,0.6873614190687362,0.2394678492239468,0.8652892711742597,0.005437336500565992,-0.015432098765431945
500301,20050,1014,VaultRun,VaultRun Cash,fintech,interstitial,pt,trust,earn more,Try for free,Secure & simple,"Fast signup, instant card",white,calm,signup,minimalist,35-44,Android,2026-01-26,assets/creative_500301.png,stable,0.6090354767184035,not_top,Review,309.0,0.6585365853658537,3.0,0.6666666666666666,52.0,0.6382978723404256,85.0,0.704225352112676,15.0,0.5625,0.5132716049382716,5.767273184102584,0.4040563917819945,0.0042361829433585,0.0953821865544007,35979.18,5382912,207501.76,,0,-0.7598327974375568,-0.1139604159450926,True,False,0.5626385809312638,0.7860310421286031,0.541019955654102,0.6274944567627494,0.3303769401330377,-0.33358441395811145,0.02131552472366499,-0.025617283950617353
500307,20051,1015,HorizonHop,HorizonHop Flights,travel,native,ja,wanderlust,limited offer,Install now,Escape this weekend,Flexible booking options,orange,excited,booking,discount,18-24,iOS,2026-01-18,assets/creative_500307.png,stable,0.6584811529933481,not_top,Review,235.0,0.7405764966740577,1.0,1.0,57.0,0.6137931034482759,52.0,0.7992125984251969,5.0,0.9024390243902439,0.6333333333333334,7.034815929060022,0.3324293964206202,0.0061690764609135,0.0538864120953673,27994.37,4181339,196935.24,,0,-0.777302689535963,-0.1837355815510344,True,False,0.7893569844789357,0.8780487804878049,0.36585365853658536,0.11197339246119734,0.7771618625277162,0.3915058329560628,0.00021847821419862523,0.08425925925925937
500310,20051,1015,HorizonHop,HorizonHop Flights,travel,native,pt,family,trending,Start now,Book your next trip,Special fares today,blue,urgent,booking,discount,18-24,iOS,2026-01-13,assets/creative_500310.png,stable,0.5910753880266075,not_top,Review,339.0,0.6252771618625277,2.0,0.8333333333333334,79.0,0.46206896551724136,86.0,0.6653543307086615,13.0,0.7073170731707317,0.5478395061728395,6.986778382323749,0.3267159727073188,0.0051082735492072,0.0639581983149708,32443.08,4832944,226672.61,,0,-0.8154448267578397,0.0406957429642638,True,False,0.626940133037694,0.8736141906873615,0.34700665188470065,0.25055432372505543,0.5487804878048781,0.34346828621978975,-0.005494945499102788,-0.0012345679012345512
500308,20051,1015,HorizonHop,HorizonHop Flights,travel,native,ja,wanderlust,discover,Shop now,Fly smarter,Special fares today,orange,playful,booking,discount,18-24,iOS,2026-01-19,assets/creative_500308.png,stable,0.5892461197339245,not_top,Review,342.0,0.6219512195121951,3.0,0.6666666666666666,80.0,0.45517241379310347,89.0,0.6535433070866141,14.0,0.6829268292682927,0.5660493827160494,6.786131486772004,0.3091107936360815,0.0055696401446939,0.0554992397364419,28492.6,4250903,193354.53,,0,-0.83311313911711,-0.1796110096587534,True,False,0.6707317073170732,0.8580931263858093,0.29379157427937913,0.14079822616407983,0.6718403547671841,0.1428213906680451,-0.023100124570340053,0.016975308641975384
500312,20052,1016,FreshDash,FreshDash Eats,food_delivery,interstitial,fr,discount,watch now,Book now,Hungry? We got you,Free delivery over $15,purple,playful,order,urgency,45-54,Both,2026-01-25,assets/creative_500312.png,fatigued,0.6972283813747228,not_top,Review,176.0,0.8059866962305987,1.0,1.0,15.0,0.9119496855345912,38.0,0.8697183098591549,5.0,0.9069767441860465,0.645679012345679,2.1578676957609653,0.5776982740587072,0.0061858848001942,0.0933897563111046,21740.8,4431379,46913.77,12.0,1,-0.8521150487323912,-0.0900460688631252,True,False,0.8137472283813747,0.47560975609756095,0.7749445676274944,0.5875831485587583,0.7815964523281597,0.3753133197824212,0.1568198432115271,0.16543209876543213
500314,20052,1016,FreshDash,FreshDash Eats,food_delivery,rewarded_video,fr,discount,late-night,Try for free,2-for-1 tonight,Fresh favorites nearby,orange,trustworthy,order,urgency,45-54,Both,2026-01-25,assets/creative_500314.png,fatigued,0.6426829268292683,not_top,Review,262.0,0.7106430155210643,2.0,0.8333333333333334,26.0,0.8427672955974843,102.0,0.36875,4.0,0.6666666666666666,0.5836419753086419,1.852723005182142,0.611185868926561,0.0057393366936337,0.1064906802914183,22158.79,3683004,41054.1,11.0,1,-0.8608825924066299,0.0154490973932863,True,False,0.7039911308203991,0.3558758314855876,0.7937915742793792,0.7827050997782705,0.7017738359201774,0.0701686292035979,0.1903074380793809,0.0
500317,20052,1016,FreshDash,FreshDash Eats,food_delivery,interstitial,fr,discount,2-for-1,Start now,2-for-1 tonight,Late-night deals available,orange,urgent,order,urgency,45-54,Both,2026-01-13,assets/creative_500317.png,stable,0.44623059866962306,not_top,Review,546.0,0.39578713968957874,3.0,0.6666666666666666,60.0,0.6289308176100629,186.0,0.3485915492957746,21.0,0.5348837209302325,0.4175925925925925,1.712385746774946,0.4620548806305034,0.0046424163307145,0.099528962444303,41596.2,8460034,71228.74,,0,-0.8262379201245181,-0.0310605563003975,True,False,0.3874722838137472,0.2926829268292683,0.6374722838137472,0.6906873614190687,0.43015521064301554,-0.07016862920359812,0.04117644978332324,-0.06265432098765439
500320,20053,1017,PulsePlay,PulsePlay Play,entertainment,rewarded_video,en,ugc,watch now,Shop now,Watch what’s trending,New hits every week,blue,excited,signup,ugc,35-44,iOS,2026-01-17,assets/creative_500320.png,fatigued,0.6895787139689579,not_top,Review,188.0,0.7926829268292683,1.0,1.0,32.0,0.8176470588235294,88.0,0.45625,21.0,0.5348837209302325,0.6330246913580247,1.8413110865592552,0.7056489783793732,0.0063575920227615,0.1109931206426889,30556.64,3406793,56264.28,14.0,1,-0.7987545586023688,-0.1547995680971088,True,False,0.7882483370288248,0.3492239467849224,0.8281596452328159,0.8082039911308204,0.8104212860310421,0.08841695831677288,0.2636620004744527,0.0
500323,20053,1017,PulsePlay,PulsePlay Play,entertainment,native,en,ugc,watch now,Shop now,Watch what’s trending,Start free today,purple,premium,signup,ugc,35-44,iOS,2026-01-20,assets/creative_500323.png,fatigued,0.6708980044345899,not_top,Review,221.0,0.7560975609756098,2.0,0.8333333333333334,40.0,0.7705882352941177,49.0,0.8110236220472441,9.0,0.8431372549019608,0.5947530864197531,2.1564205842749256,0.5753255887720718,0.005474442488128,0.1050930007977495,25621.5,4350580,55250.73,13.0,1,-0.8111762149327862,-0.2209383539713624,True,False,0.7250554323725056,0.4745011086474501,0.7694013303769401,0.7627494456762749,0.6419068736141907,0.4035264560324432,0.13333861086715132,0.18950617283950633
500318,20053,1017,PulsePlay,PulsePlay Play,entertainment,interstitial,en,testimonial,save smarter,Shop now,Binge starts now,New hits every week,orange,urgent,signup,ugc,35-44,iOS,2026-01-20,assets/creative_500318.png,stable,0.6429046563192905,not_top,Review,261.0,0.7117516629711752,3.0,0.6666666666666666,46.0,0.7352941176470589,69.0,0.7605633802816901,12.0,0.8333333333333334,0.6046296296296297,1.816406839932576,0.593640563110477,0.0061938161609913,0.0958440721649484,22182.09,3006870,40291.7,,0,-0.7403237013451132,-0.098249103783138,True,False,0.7439024390243902,0.34146341463414637,0.7871396895787139,0.6341463414634146,0.7827050997782705,0.06351271169009354,0.15165358520555644,0.13827160493827173
500326,20054,1018,StormByte,StormByte Saga,gaming,rewarded_video,en,competitive,free rewards,Shop now,Beat your rivals,Free rewards for new players,lime,premium,install,gameplay,18-24,iOS,2026-01-08,assets/creative_500326.png,fatigued,0.7154656319290467,not_top,Review,151.0,0.8337028824833703,1.0,1.0,43.0,0.7236842105263158,66.0,0.59375,14.0,0.6976744186046512,0.6688271604938271,1.3018728131440236,1.9558572367349225,0.0083113408146486,0.2353239122727042,40720.56,4750858,53012.99,15.0,1,-0.8842562526146884,-0.0650465289082888,True,False,0.8470066518847007,0.12527716186252771,0.9889135254988913,0.9955654101995566,0.9600886917960089,0.39797491432119037,0.6018765713029366,0.0070987654320986415
500329,20054,1018,StormByte,StormByte Saga,gaming,rewarded_video,en,competitive,free rewards,Order now,Join the arena,No ads in first week,purple,trustworthy,install,gameplay,18-24,iOS,2026-01-07,assets/creative_500329.png,stable,0.5638026607538803,not_top,Review,385.0,0.5742793791574279,2.0,0.8333333333333334,116.0,0.24342105263157895,127.0,0.2125,40.0,0.09302325581395349,0.5444444444444444,0.7856854493649545,1.234713785145332,0.0061723631505458,0.2000390701308849,35173.86,4146710,27635.59,,0,-0.8664292645816805,-0.1221347990921035,True,False,0.6175166297117517,0.0033259423503325942,0.9135254988913526,0.9434589800443459,0.7782705099778271,-0.11821244945787868,-0.11926688028665389,-0.11728395061728403
500325,20054,1018,StormByte,StormByte Saga,gaming,interstitial,en,competitive,power-up,Try for free,Beat your rivals,Play with friends tonight,lime,playful,install,gameplay,18-24,iOS,2026-01-20,assets/creative_500325.png,stable,0.5605321507760532,not_top,Review,390.0,0.5687361419068736,3.0,0.6666666666666666,117.0,0.23684210526315788,122.0,0.573943661971831,39.0,0.3559322033898305,0.5459876543209877,0.9299153656421766,1.145300990715028,0.0062341074652033,0.1837153108296111,30435.63,4381381,28302.56,,0,-0.8765621982269473,-0.1998525889073154,True,False,0.6197339246119734,0.02106430155210643,0.8913525498891353,0.8980044345898004,0.7860310421286031,0.02601746681934336,-0.20867967471695792,-0.017592592592592493
500335,20055,1019,ZenDrop,ZenDrop Shop,ecommerce,native,en,product-focus,new collection,Claim reward,Up to 40% off,Free shipping over $25,black,premium,purchase,testimonial,18-24,iOS,2026-01-17,assets/creative_500335.png,stable,0.42477827050997785,not_top,Review,579.0,0.35920177383592017,1.0,1.0,41.0,0.7037037037037037,164.0,0.35826771653543305,20.0,0.6274509803921569,0.4283950617283951,2.59953901929028,0.3185380868906748,0.0048721114910962,0.0653798845680764,30291.94,6507856,78745.08,,0,-0.8035401376767101,-0.0183553751290421,True,False,0.40022172949002216,0.5986696230598669,0.3170731707317073,0.2727272727272727,0.4866962305986696,0.692818124197693,0.014445026138757866,0.022222222222222254
500330,20055,1019,ZenDrop,ZenDrop Shop,ecommerce,rewarded_video,de,discount,new collection,Watch now,New collection drop,Shop bestsellers now,black,trustworthy,purchase,testimonial,18-24,iOS,2026-01-26,assets/creative_500330.png,stable,0.407039911308204,not_top,Review,600.0,0.33592017738359203,2.0,0.8333333333333334,45.0,0.674074074074074,149.0,0.075,9.0,0.2727272727272727,0.4145061728395061,1.9685499134905544,0.367678004012856,0.0049338741745097,0.0745211553858471,23378.95,3290923,46022.63,,0,-0.8519492882494223,-0.2643386665096754,True,False,0.38248337028824836,0.4124168514412417,0.458980044345898,0.33813747228381374,0.5066518847006651,0.061829018397967284,0.06358494326093905,-0.16388888888888908
500333,20055,1019,ZenDrop,ZenDrop Shop,ecommerce,native,it,product-focus,limited offer,Learn more,Flash sale live,Only this weekend,purple,calm,purchase,testimonial,18-24,iOS,2026-01-25,assets/creative_500333.png,stable,0.20293791574279377,not_top,Review,818.0,0.0942350332594235,3.0,0.6666666666666666,100.0,0.26666666666666666,248.0,0.027559055118110236,49.0,0.058823529411764705,0.2410493827160494,1.969307752277369,0.2362622164853402,0.0041294768994664,0.0572135944181859,25102.43,5379616,49434.41,,0,-0.8055016470879187,-0.1602388225117587,True,False,0.12416851441241686,0.41352549889135254,0.09312638580931264,0.15964523281596452,0.30598669623059865,0.06258685718478185,-0.06783084426657673,-0.16512345679012344
500336,20056,1020,NovaPay,NovaPay Bank,fintech,banner,en,trust,power-up,Watch now,Track every euro,"Fast signup, instant card",blue,excited,signup,testimonial,35-44,Both,2026-01-19,assets/creative_500336.png,stable,0.4460088691796009,not_top,Review,547.0,0.3946784922394678,1.0,1.0,95.0,0.3333333333333333,26.0,0.8493975903614458,16.0,0.6938775510204082,0.3802469135802469,4.745056741225114,0.332086430230436,0.0035522278212637,0.0934868051656372,20458.67,3008253,97077.55,,0,-0.6757356414042603,0.0417904941485109,True,False,0.3215077605321508,0.7117516629711752,0.36363636363636365,0.5909090909090909,0.15299334811529933,-1.4279472486550224,-0.0506544368278935,0.027160493827160515
500343,20057,1021,RouteBloom,RouteBloom Deals,travel,rewarded_video,it,discount,last-minute deal,Get offer,Book your next trip,Flexible booking options,white,urgent,booking,destination,45-54,Both,2026-01-07,assets/creative_500343.png,stable,0.4835920177383592,not_top,Review,489.0,0.458980044345898,1.0,1.0,105.0,0.2827586206896552,140.0,0.13125,44.0,0.06521739130434782,0.4882716049382716,5.87722328430835,0.2829331692666951,0.0051877896172491,0.0545382889710786,42861.14,6358392,251904.49,,0,-0.8729242794100391,-0.1669707639778062,True,False,0.508869179600887,0.7915742793791575,0.2039911308203991,0.12638580931263857,0.5742793791574279,-0.0888232548065595,-0.04927774893972647,-0.26450617283950617
500344,20057,1021,RouteBloom,RouteBloom Deals,travel,rewarded_video,es,destination,escape,Book now,Fly smarter,Hotels + flights in one tap,orange,adventurous,booking,destination,45-54,Both,2026-01-14,assets/creative_500344.png,stable,0.4764966740576497,not_top,Review,499.0,0.44789356984478934,2.0,0.8333333333333334,107.0,0.2689655172413793,141.0,0.125,45.0,0.043478260869565216,0.4740740740740741,6.05486979392147,0.2850242295908139,0.004956620291025,0.0575037450633256,39614.51,5925812,239860.7,,0,-0.8609939088877665,-0.0413151326260535,True,False,0.4778270509977827,0.8059866962305987,0.2106430155210643,0.1607538802660754,0.5133037694013304,0.08882325480656039,-0.04718668861560765,-0.2787037037037037
500345,20057,1021,RouteBloom,RouteBloom Deals,travel,interstitial,es,discount,book now,Start now,Dream destinations await,Flexible booking options,orange,urgent,booking,destination,45-54,Both,2026-01-05,assets/creative_500345.png,stable,0.4193458980044346,not_top,Review,583.0,0.35476718403547675,3.0,0.6666666666666666,123.0,0.15862068965517243,199.0,0.3028169014084507,42.0,0.21153846153846154,0.4317901234567902,6.240355919153888,0.2446628024600504,0.0047477183233025,0.051532712305026,42718.69,7778052,266579.83,,0,-0.8575283291995015,0.0448022517480968,True,False,0.4057649667405765,0.8226164079822617,0.10864745011086474,0.06873614190687362,0.4556541019955654,0.27430938003897865,-0.08754811574637117,-0.14567901234567898
